OrderID,CustomerID,OrderDate,Sales,Quantity,Profit,DateID
CA-2014-134726,SW-20755,2014-11-02,41.94,2,15.0984,384
CA-2014-134726,SW-20755,2014-11-02,52.792,1,4.6193,384
CA-2016-158778,DB-13210,2016-09-05,58.248,9,11.6496,28
CA-2016-158778,DB-13210,2016-09-05,71.246,2,-19.3382,28
CA-2016-158778,DB-13210,2016-09-05,7.872,3,0.5904,28
CA-2016-158778,DB-13210,2016-09-05,887.271,3,-63.3765,28
CA-2016-152520,TH-21115,2016-07-08,12.96,2,6.2208,263
CA-2017-163209,MK-18160,2017-05-03,25.92,4,12.4416,351
CA-2017-163209,MK-18160,2017-05-03,22.96,7,6.6584,351
US-2015-130491,BH-11710,2015-02-08,9.54,2,4.293,112
US-2015-130491,BH-11710,2015-02-08,5.81,1,1.8011,112
US-2015-130491,BH-11710,2015-02-08,5.76,2,1.728,112
CA-2016-144309,CM-12235,2016-12-10,18.54,2,8.7138,46
CA-2016-144309,CM-12235,2016-12-10,679.96,5,220.987,46
CA-2017-104885,DB-13555,2017-03-02,59.52,3,15.4752,244
CA-2017-104885,DB-13555,2017-03-02,57.96,7,27.2412,244
CA-2017-104885,DB-13555,2017-03-02,441.96,2,101.6508,244
CA-2017-104885,DB-13555,2017-03-02,68.04,6,33.3396,244
US-2016-157490,LB-16795,2016-10-06,703.71,6,-938.28,428
US-2016-157490,LB-16795,2016-10-06,17.904,4,-14.92,428
US-2016-157490,LB-16795,2016-10-06,11.976,4,-9.1816,428
US-2016-157490,LB-16795,2016-10-06,67.96,5,0.8495,428
CA-2015-161452,CA-11965,2015-04-05,892.224,3,89.2224,24
US-2014-115196,DL-12925,2014-09-09,1299.99,2,-571.9956,132
CA-2017-110821,CK-12205,2017-08-07,119.448,3,-13.4379,305
CA-2017-110821,CK-12205,2017-08-07,118.16,2,-25.109,305
CA-2017-146493,CV-12805,2017-06-01,53.9,5,25.872,281
CA-2014-105417,VS-21820,2014-01-07,76.728,3,-53.7096,451
CA-2014-105417,VS-21820,2014-01-07,10.43,7,-18.2525,451
US-2016-140158,DR-12940,2016-10-04,30.4,1,13.984,379
US-2016-140158,DR-12940,2016-10-04,5399.91,9,2591.9568,379
US-2016-140158,DR-12940,2016-10-04,119.1,3,34.539,379
CA-2017-133487,TS-21655,2017-05-06,152.94,3,41.2938,267
CA-2014-142951,JG-15115,2014-10-08,23.472,3,4.9878,452
CA-2017-107958,AH-10120,2017-07-02,163.96,5,59.4355,453
CA-2017-107958,AH-10120,2017-07-02,5.232,4,-8.1096,453
US-2015-142811,JL-15850,2015-04-02,87.8,5,32.925,308
CA-2014-150203,JB-15925,2014-12-05,250.26,6,72.5754,12
US-2017-101518,PB-19105,2017-11-03,40.776,3,0.5097,56
CA-2015-149636,SP-20620,2015-01-06,29.6,5,9.25,454
CA-2015-149636,SP-20620,2015-01-06,1.938,2,-1.3566,454
US-2017-146213,MC-17605,2017-09-09,159.96,4,51.1872,170
CA-2015-108588,BG-11695,2015-01-05,59.52,3,15.4752,376
CA-2015-108588,BG-11695,2015-01-05,17.48,2,8.2156,376
CA-2015-108588,BG-11695,2015-01-05,13.168,2,4.6088,376
CA-2015-139374,AR-10345,2015-09-10,179.886,1,-2.5698,89
CA-2017-143294,JD-15790,2017-06-02,10.688,2,3.7408,182
CA-2014-155390,BG-11035,2014-12-06,42.208,2,13.7176,302
CA-2017-123071,CC-12550,2017-12-03,10.368,2,3.6288,289
CA-2015-103093,FO-14305,2015-02-03,74.52,9,35.0244,117
US-2017-118941,BB-11545,2017-08-12,17.52,3,5.256,314
US-2017-118941,BB-11545,2017-08-12,1779.9,5,373.779,314
US-2017-118941,BB-11545,2017-08-12,219.9,5,59.373,314
CA-2017-154088,LB-16735,2017-11-12,26.72,5,9.352,44
CA-2016-155978,TS-21205,2016-08-01,1039.728,2,90.9762,445
CA-2016-155978,TS-21205,2016-08-01,45.96,2,13.788,445
CA-2015-132136,FO-14305,2015-03-08,8.568,3,-14.5656,368
CA-2016-162236,ER-13855,2016-11-04,45.248,2,3.9592,94
CA-2016-162236,ER-13855,2016-11-04,876.3,10,-292.1,94
CA-2016-162236,ER-13855,2016-11-04,185.376,2,-34.758,94
CA-2017-169362,SP-20860,2017-10-12,39.984,2,-1.4994,151
CA-2015-127481,JD-15895,2015-12-12,32.4,5,15.876,114
CA-2015-127481,JD-15895,2015-12-12,97.88,2,48.94,114
CA-2015-112711,FM-14380,2015-07-12,307.168,4,30.7168,386
US-2015-145121,MP-17965,2015-10-02,26.9,5,13.181,272
CA-2017-157413,BW-11065,2017-06-01,324.744,3,-77.1267,281
US-2016-137295,VS-21820,2016-01-08,30.828,7,-24.6624,441
US-2016-137295,VS-21820,2016-01-08,47.616,3,5.952,441
US-2016-137295,VS-21820,2016-01-08,108.784,2,10.8784,441
US-2017-109316,MG-17680,2017-06-08,1497.666,2,140.9568,48
US-2017-109316,MG-17680,2017-06-08,17.52,2,-3.504,48
CA-2017-152436,CW-11905,2017-12-08,592.74,6,160.0398,67
CA-2015-127327,PW-19030,2015-02-03,90.882,1,15.147,117
CA-2016-112382,MB-18085,2016-05-09,19.136,2,1.9136,77
CA-2016-104311,AS-10090,2016-05-02,18.936,3,-3.7872,177
CA-2016-104311,AS-10090,2016-05-02,12.672,3,-3.168,177
CA-2016-104311,AS-10090,2016-05-02,5.04,2,1.764,177
CA-2014-169649,TS-21205,2014-12-09,8.448,2,2.9568,129
CA-2014-169649,TS-21205,2014-12-09,20.388,2,-53.0088,129
CA-2017-135587,BH-11710,2017-12-07,320.64,4,89.7792,88
CA-2017-135587,BH-11710,2017-12-07,52.0,4,23.4,88
CA-2017-152261,JA-15970,2017-03-02,18.528,4,-12.352,244
CA-2015-142993,KA-16525,2015-10-12,17.9,2,3.401,35
CA-2015-142993,KA-16525,2015-10-12,81.96,2,0.0,35
US-2017-166233,MO-17950,2017-07-03,24.0,2,-2.7,178
CA-2016-101672,DB-12910,2016-10-03,6.16,2,2.9568,131
CA-2016-101672,DB-12910,2016-10-03,915.136,4,102.9528,131
CA-2016-101672,DB-12910,2016-10-03,8.56,2,3.852,131
CA-2016-101672,DB-12910,2016-10-03,97.82,2,45.9754,131
CA-2017-168403,DK-12835,2017-09-09,31.104,6,11.2752,170
CA-2017-168403,DK-12835,2017-09-09,11.176,1,0.8382,170
CA-2015-148705,EB-14170,2015-03-12,5.04,2,1.764,352
CA-2017-118017,LC-16870,2017-12-03,13.344,6,1.0008,289
CA-2017-118017,LC-16870,2017-12-03,76.752,6,10.5534,289
CA-2017-118017,LC-16870,2017-12-03,102.336,8,14.0712,289
CA-2017-118017,LC-16870,2017-12-03,10.32,2,3.741,289
CA-2017-118017,LC-16870,2017-12-03,47.32,7,5.915,289
CA-2017-118017,LC-16870,2017-12-03,23.376,3,7.0128,289
CA-2017-118017,LC-16870,2017-12-03,16.72,5,3.344,289
CA-2017-118017,LC-16870,2017-12-03,16.192,1,4.6552,289
CA-2015-126669,DO-13645,2015-11-07,76.64,2,26.824,78
CA-2016-149762,RD-19720,2016-12-03,268.704,3,6.7176,108
CA-2016-149762,RD-19720,2016-12-03,21.92,8,5.9184,108
CA-2016-149762,RD-19720,2016-12-03,48.72,3,7.308,108
CA-2016-149762,RD-19720,2016-12-03,205.666,2,-12.098,108
CA-2017-100783,JK-16120,2017-09-04,30.384,1,3.798,206
CA-2015-152513,JP-16135,2015-07-04,22.848,2,7.4256,174
CA-2014-131009,SC-20380,2014-03-01,18.84,5,-3.5325,30
CA-2014-131009,SC-20380,2014-03-01,362.25,6,0.0,30
CA-2014-131009,SC-20380,2014-03-01,63.552,6,-34.9536,30
CA-2014-131009,SC-20380,2014-03-01,129.552,3,-22.6716,30
CA-2014-138359,KH-16330,2014-04-01,66.96,4,2.6784,191
CA-2014-138359,KH-16330,2014-04-01,6.24,2,3.0576,191
CA-2017-131807,GG-14650,2017-10-05,435.168,4,-59.8356,140
CA-2017-131807,GG-14650,2017-10-05,14.9,5,6.854,140
CA-2017-131807,GG-14650,2017-10-05,15.8,4,4.108,140
CA-2017-131807,GG-14650,2017-10-05,72.9,5,26.973,140
CA-2017-131807,GG-14650,2017-10-05,206.352,3,5.1588,140
CA-2017-131807,GG-14650,2017-10-05,7.992,1,2.6973,140
CA-2016-157707,CC-12610,2016-10-10,90.882,3,-190.8522,449
CA-2016-157707,CC-12610,2016-10-10,15.992,1,-2.9985,449
CA-2016-157707,CC-12610,2016-10-10,120.784,1,13.5882,449
CA-2014-103800,DP-13000,2014-01-03,16.448,2,5.5512,455
CA-2014-113383,SF-20065,2014-09-10,81.92,4,22.1184,420
CA-2014-113383,SF-20065,2014-09-10,254.9,5,76.47,420
US-2017-105998,CR-12580,2017-11-03,199.75,5,87.89,56
US-2017-105998,CR-12580,2017-11-03,1673.184,12,20.9148,56
US-2014-148194,BS-11365,2014-05-04,12.18,7,3.8976,168
US-2014-148194,BS-11365,2014-05-04,57.68,4,19.0344,168
US-2015-151407,RD-19585,2015-11-08,263.96,4,76.5484,262
CA-2015-110870,KD-16270,2015-12-12,299.94,6,128.9742,114
CA-2015-110870,KD-16270,2015-12-12,25.76,7,0.5152,114
CA-2014-143210,AA-10645,2014-12-01,271.9,2,78.851,247
CA-2014-143210,AA-10645,2014-12-01,45.84,3,15.5856,247
CA-2014-143210,AA-10645,2014-12-01,9.82,2,3.2406,247
CA-2016-139808,MC-18100,2016-10-07,93.36,12,0.9336,344
US-2014-131870,NF-18595,2014-09-09,60.672,6,12.8928,132
US-2014-131870,NF-18595,2014-09-09,30.816,9,2.6964,132
CA-2017-167227,NP-18670,2017-11-02,83.9,10,20.975,315
CA-2017-167227,NP-18670,2017-11-02,11.76,2,5.7624,315
CA-2015-132465,DM-13525,2015-09-11,210.68,2,50.5632,340
CA-2015-132465,DM-13525,2015-09-11,78.8,1,1.576,340
CA-2015-132465,DM-13525,2015-09-11,19.99,1,6.7966,340
CA-2015-132465,DM-13525,2015-09-11,772.68,4,108.1752,340
CA-2016-158806,NM-18520,2016-01-07,23.076,3,-10.9611,275
CA-2016-158806,NM-18520,2016-01-07,25.92,5,9.072,275
CA-2017-169012,BF-11275,2017-07-10,41.91,3,10.8966,319
US-2017-133081,PV-18985,2017-03-11,63.88,4,24.9132,324
US-2017-133081,PV-18985,2017-03-11,26.72,1,11.7568,324
CA-2017-130834,JM-16195,2017-11-03,16.272,3,5.2884,56
CA-2016-168543,DK-13225,2016-07-03,706.86,7,197.9208,349
CA-2016-132997,LW-17215,2016-11-07,263.96,4,71.2692,32
CA-2016-132997,LW-17215,2016-11-07,359.97,3,100.7916,32
CA-2016-132997,LW-17215,2016-11-07,12.96,2,6.2208,32
CA-2016-132997,LW-17215,2016-11-07,116.82,3,5.841,32
CA-2016-132997,LW-17215,2016-11-07,276.784,2,89.9548,32
CA-2017-151750,JM-15250,2017-01-01,454.56,5,-107.958,120
CA-2017-151750,JM-15250,2017-01-01,141.42,5,-187.3815,120
CA-2017-151750,JM-15250,2017-01-01,310.744,4,-26.6352,120
CA-2017-151750,JM-15250,2017-01-01,12.736,4,2.2288,120
CA-2017-151750,JM-15250,2017-01-01,6.47,5,-9.705,120
CA-2017-151750,JM-15250,2017-01-01,13.748,14,-22.6842,120
CA-2017-151750,JM-15250,2017-01-01,15.224,2,-38.8212,120
CA-2015-107020,MV-18190,2015-07-10,39.92,2,12.974,333
US-2015-117492,NS-18640,2015-08-07,77.58,9,20.1708,383
CA-2014-101392,AS-10630,2014-12-07,269.36,7,70.0336,406
CA-2015-127502,MT-17815,2015-12-10,5.76,2,2.8224,350
CA-2017-143658,SR-20425,2017-11-08,109.9,5,32.97,456
CA-2016-169663,RH-19510,2016-03-10,26.85,3,5.1015,259
CA-2016-169663,RH-19510,2016-03-10,3357.6,3,377.73,259
US-2017-167570,EG-13900,2017-12-08,215.544,4,-58.5048,67
CA-2016-130393,JM-15865,2016-12-01,248.43,5,-17.745,21
CA-2016-130393,JM-15865,2016-12-01,11.648,4,-30.8672,21
CA-2016-130393,JM-15865,2016-12-01,85.246,2,-1.2178,21
CA-2017-144820,LW-16825,2017-10-03,20.64,5,2.322,261
CA-2016-116722,LP-17080,2016-11-11,41.96,2,10.9096,245
CA-2016-116722,LP-17080,2016-11-11,451.152,3,0.0,245
CA-2016-116722,LP-17080,2016-11-11,31.504,11,11.0264,245
CA-2014-138128,FP-14320,2014-12-09,30.672,3,9.585,129
CA-2014-138128,FP-14320,2014-12-09,1079.976,4,125.9972,129
US-2017-150070,JA-15970,2017-09-07,161.568,2,-28.2744,79
CA-2015-137064,TS-21655,2015-02-06,2.934,3,-4.9878,216
CA-2015-137064,TS-21655,2015-02-06,18.528,2,4.4004,216
CA-2015-137064,TS-21655,2015-02-06,670.752,3,-125.766,216
CA-2015-131352,GH-14485,2015-10-08,72.78,3,-70.9605,410
CA-2016-118073,CS-12490,2016-08-12,562.2925,7,-255.5875,158
CA-2014-103219,BF-11215,2014-11-09,56.52,9,21.4776,73
CA-2016-100993,AZ-10750,2016-02-05,14.73,3,7.2177,193
CA-2016-100993,AZ-10750,2016-02-05,186.54,3,50.3658,193
CA-2016-100993,AZ-10750,2016-02-05,557.728,4,6.9716,193
CA-2016-100993,AZ-10750,2016-02-05,159.968,4,-31.9936,193
US-2017-146822,AG-10675,2017-06-09,49.12,4,23.0864,95
CA-2016-131296,MS-17830,2016-10-04,239.372,2,-23.9372,379
CA-2016-120803,RB-19465,2016-03-09,199.75,5,87.89,457
CA-2015-168207,LT-17110,2015-11-02,96.96,6,33.936,51
CA-2015-168207,LT-17110,2015-11-02,117.488,7,41.1208,51
CA-2015-168207,LT-17110,2015-11-02,11.952,3,4.1832,51
CA-2015-168207,LT-17110,2015-11-02,512.499,3,-30.147,51
CA-2017-107174,AB-10060,2017-11-06,2036.86,7,366.6348,18
CA-2017-107174,AB-10060,2017-11-06,449.568,2,-73.0548,18
CA-2017-107174,AB-10060,2017-11-06,108.96,3,32.688,18
CA-2014-114125,GH-14410,2014-07-09,2.88,1,1.4112,341
CA-2014-114125,GH-14410,2014-07-09,41.904,6,14.1426,341
CA-2014-114125,GH-14410,2014-07-09,23.92,4,4.0664,341
CA-2016-166429,TG-21310,2016-09-02,999.98,2,449.991,195
CA-2015-112767,DK-12985,2015-08-02,277.5,4,-188.7,388
CA-2016-127194,BW-11110,2016-12-10,62.82,9,29.5254,46
CA-2015-140375,SG-20470,2015-10-02,19.44,3,9.3312,272
CA-2015-140375,SG-20470,2015-10-02,7.38,1,3.6162,272
CA-2015-136700,DB-13120,2015-12-06,8.96,2,4.3904,160
CA-2017-102736,LP-17095,2017-09-05,89.568,4,-1.1196,219
CA-2017-102736,LP-17095,2017-09-05,71.96,5,7.196,219
CA-2017-102736,LP-17095,2017-09-05,15.552,3,5.4432,219
CA-2015-114811,KD-16495,2015-11-08,67.15,5,16.7875,262
CA-2015-114811,KD-16495,2015-11-08,549.98,2,142.9948,262
CA-2015-114811,KD-16495,2015-11-08,11.82,3,4.728,262
CA-2015-114811,KD-16495,2015-11-08,4643.8,4,2229.024,262
CA-2015-114811,KD-16495,2015-11-08,577.764,2,115.5528,262
CA-2017-128769,DM-12955,2017-09-07,81.568,2,7.1372,79
CA-2016-116337,MC-17845,2016-11-07,44.46,5,-17.784,32
CA-2016-116337,MC-17845,2016-11-07,314.088,3,19.6305,32
CA-2014-120775,RD-19930,2014-10-03,4.344,3,0.8688,186
CA-2014-120775,RD-19930,2014-10-03,31.776,3,-19.0656,186
CA-2014-120775,RD-19930,2014-10-03,4.928,2,1.7248,186
CA-2014-120775,RD-19930,2014-10-03,1.788,3,-3.0396,186
CA-2014-120775,RD-19930,2014-10-03,15.072,4,-3.768,186
CA-2016-104633,EA-14035,2016-06-12,185.88,6,83.646,2
CA-2016-104633,EA-14035,2016-06-12,12.96,2,6.2208,2
CA-2017-104136,SF-20065,2017-11-01,189.7,10,91.056,295
CA-2017-104136,SF-20065,2017-11-01,40.99,1,20.0851,295
CA-2016-123050,BC-11125,2016-04-04,82.64,2,7.4376,378
CA-2016-123050,BC-11125,2016-04-04,31.02,2,8.0652,378
CA-2016-123050,BC-11125,2016-04-04,89.97,3,37.7874,378
CA-2017-102204,CJ-12010,2017-05-01,3.328,2,0.416,363
CA-2017-102204,CJ-12010,2017-05-01,933.262,4,-458.1468,363
CA-2017-102204,CJ-12010,2017-05-01,2803.92,5,0.0,363
CA-2014-109855,LH-16900,2014-09-01,23.744,2,8.3104,167
CA-2014-109855,LH-16900,2014-09-01,357.0,3,57.12,167
CA-2014-109897,BW-11200,2014-08-12,806.336,8,50.396,440
CA-2014-109897,BW-11200,2014-08-12,85.44,3,31.6128,440
CA-2015-129217,DP-13390,2015-05-10,70.97,5,-191.619,458
CA-2015-129217,DP-13390,2015-05-10,36.784,2,3.6784,458
CA-2016-133816,CS-12400,2016-05-10,743.988,2,-123.998,435
CA-2015-140221,MS-17365,2015-03-05,11.212,2,-16.818,260
CA-2015-140221,MS-17365,2015-03-05,4.712,2,-1.8848,260
CA-2015-140221,MS-17365,2015-03-05,180.98,5,-470.548,260
CA-2015-140221,MS-17365,2015-03-05,60.416,2,6.0416,260
CA-2017-152310,DK-12895,2017-08-12,299.99,1,89.997,314
CA-2017-152310,DK-12895,2017-08-12,192.16,4,92.2368,314
CA-2017-152310,DK-12895,2017-08-12,242.624,8,27.2952,314
CA-2017-152310,DK-12895,2017-08-12,46.74,3,11.685,314
CA-2017-152310,DK-12895,2017-08-12,174.95,5,12.2465,314
CA-2017-152310,DK-12895,2017-08-12,100.704,6,37.764,314
CA-2017-134810,MC-17605,2017-05-09,65.232,3,22.0158,459
CA-2017-134810,MC-17605,2017-05-09,207.0,3,25.875,459
CA-2014-156244,DH-13675,2014-08-12,31.104,6,10.8864,440
CA-2014-156244,DH-13675,2014-08-12,47.96,5,4.1965,440
CA-2014-156244,DH-13675,2014-08-12,158.928,7,41.7186,440
CA-2014-156244,DH-13675,2014-08-12,211.248,6,15.8436,440
CA-2014-156244,DH-13675,2014-08-12,5.552,2,-1.041,440
CA-2014-156244,DH-13675,2014-08-12,2.952,1,0.9963,440
CA-2015-106362,LC-16885,2015-12-11,10.332,3,-7.5768,231
US-2017-168802,JO-15145,2017-11-03,18.368,4,5.9696,56
US-2015-158911,RS-19765,2015-07-05,4.928,2,0.7392,297
US-2015-158911,RS-19765,2015-07-05,11.784,3,4.2717,297
US-2014-103338,RB-19435,2014-03-11,7.98,3,2.0748,212
CA-2017-135419,BG-11740,2017-11-03,486.368,4,36.4776,56
CA-2016-128671,MT-18070,2016-08-11,32.4,5,15.552,460
CA-2016-128671,MT-18070,2016-08-11,41.86,7,19.2556,460
CA-2016-128671,MT-18070,2016-08-11,77.56,2,35.6776,460
CA-2014-168312,GW-14605,2014-03-01,137.352,3,8.5845,30
CA-2014-168312,GW-14605,2014-03-01,376.509,3,-43.0296,30
CA-2014-161508,PV-18985,2014-07-12,512.358,3,-14.6388,58
CA-2014-161508,PV-18985,2014-07-12,3.488,2,0.5668,58
CA-2014-161508,PV-18985,2014-07-12,22.288,7,3.9004,58
CA-2014-161508,PV-18985,2014-07-12,16.032,3,5.6112,58
CA-2017-130904,HM-14980,2017-04-11,1.752,1,0.1533,270
CA-2017-130904,HM-14980,2017-04-11,20.992,8,2.3616,270
CA-2015-142937,SF-20065,2015-12-05,45.04,2,4.504,353
CA-2017-144456,FC-14245,2017-09-08,61.68,5,5.397,235
CA-2017-144456,FC-14245,2017-09-08,158.376,3,13.8579,235
CA-2017-118577,XP-21865,2017-10-06,143.7,3,68.976,326
CA-2017-118577,XP-21865,2017-10-06,6.48,1,3.1104,326
CA-2017-113572,FP-14320,2017-11-07,7.88,4,2.5216,274
CA-2016-153269,PS-18760,2016-03-09,11.21,1,3.363,457
CA-2016-153269,PS-18760,2016-03-09,354.9,5,88.725,457
CA-2016-153269,PS-18760,2016-03-09,17.94,3,8.7906,457
CA-2016-153269,PS-18760,2016-03-09,51.8,4,23.31,457
CA-2016-101469,KH-16360,2016-07-02,7.7,2,3.157,166
CA-2017-141481,ZD-21925,2017-06-11,61.44,3,16.5888,222
CA-2017-132199,BO-11350,2017-05-03,32.448,2,7.3008,351
CA-2017-132199,BO-11350,2017-05-03,26.388,4,-17.592,351
CA-2017-132199,BO-11350,2017-05-03,373.47,5,-112.041,351
CA-2017-132199,BO-11350,2017-05-03,64.2,5,-44.94,351
CA-2017-132199,BO-11350,2017-05-03,8.0,2,2.8,351
CA-2014-110555,MM-18055,2014-04-11,87.08,7,24.3824,356
CA-2014-110555,MM-18055,2014-04-11,105.584,2,9.2386,356
CA-2014-110555,MM-18055,2014-04-11,217.44,6,91.3248,356
CA-2017-147207,TS-21655,2017-01-02,31.744,2,3.968,185
CA-2017-147207,TS-21655,2017-01-02,5.432,2,-13.58,185
CA-2017-147207,TS-21655,2017-01-02,913.43,5,-169.637,185
CA-2017-147207,TS-21655,2017-01-02,372.144,3,27.9108,185
CA-2014-109918,LR-17035,2014-09-07,27.36,4,7.3872,232
CA-2014-109918,LR-17035,2014-09-07,20.56,2,9.6632,232
CA-2014-109918,LR-17035,2014-09-07,83.92,5,31.47,232
CA-2016-118745,SV-20365,2016-06-11,902.712,3,33.8517,287
CA-2016-152940,RO-19780,2016-11-10,29.74,1,4.461,130
CA-2015-158701,JL-15175,2015-01-05,87.36,6,23.5872,376
CA-2015-158701,JL-15175,2015-01-05,56.16,6,17.55,376
CA-2015-162964,MF-18250,2015-11-12,64.784,1,-14.5764,299
CA-2015-162964,MF-18250,2015-11-12,15.552,3,5.6376,299
CA-2015-162964,MF-18250,2015-11-12,223.888,7,69.965,299
CA-2014-103527,CC-12220,2014-09-09,10.896,3,3.405,132
CA-2016-163048,MH-17440,2016-02-08,241.5,4,0.0,252
CA-2017-137582,CV-12805,2017-09-04,11.808,3,4.1328,206
CA-2014-139423,DG-13300,2014-11-01,76.12,2,22.0748,116
CA-2017-153227,CS-12250,2017-12-04,11.76,2,5.7624,300
CA-2016-142594,EJ-14155,2016-12-01,137.94,3,35.8644,21
CA-2016-142594,EJ-14155,2016-12-01,111.15,5,48.906,21
CA-2016-142594,EJ-14155,2016-12-01,901.95,3,297.6435,21
CA-2016-142594,EJ-14155,2016-12-01,366.009,3,-47.0583,21
US-2014-120236,MR-17545,2014-09-03,7.68,5,-11.52,397
CA-2017-120061,SR-20425,2017-11-02,155.372,2,-35.5136,315
CA-2015-110814,BD-11635,2015-12-05,232.4,5,78.435,353
CA-2015-110814,BD-11635,2015-12-05,164.646,3,12.8058,353
CA-2015-110814,BD-11635,2015-12-05,22.68,2,11.1132,353
CA-2016-154067,SM-20950,2016-02-01,105.52,4,48.5392,338
CA-2017-140480,HE-14800,2017-07-08,83.92,4,5.8744,59
CA-2017-140480,HE-14800,2017-07-08,141.9,5,58.179,59
CA-2017-140480,HE-14800,2017-07-08,39.98,2,9.1954,59
CA-2017-140480,HE-14800,2017-07-08,28.91,7,8.673,59
CA-2017-140480,HE-14800,2017-07-08,174.95,5,45.487,59
CA-2015-134082,JK-15640,2015-12-11,110.528,4,38.6848,231
CA-2016-159765,TH-21100,2016-05-09,27.86,7,9.1938,77
CA-2017-132290,MD-17350,2017-03-10,933.408,4,-173.3472,175
CA-2017-107265,ML-17755,2017-04-06,106.32,3,49.9704,461
CA-2017-118199,LB-16795,2017-05-09,147.92,5,46.225,459
CA-2017-118199,LB-16795,2017-05-09,104.28,3,26.07,459
CA-2017-118199,LB-16795,2017-05-09,286.85,1,63.107,459
CA-2017-118199,LB-16795,2017-05-09,66.96,4,2.6784,459
CA-2017-118199,LB-16795,2017-05-09,199.98,2,87.9912,459
CA-2017-150091,NP-18670,2017-10-12,45.0,3,4.95,151
CA-2017-150091,NP-18670,2017-10-12,17.9,5,8.771,151
CA-2017-150091,NP-18670,2017-10-12,40.48,2,17.4064,151
CA-2017-150091,NP-18670,2017-10-12,2154.9,5,129.294,151
CA-2015-128356,RP-19390,2015-10-02,10.944,2,0.9576,272
US-2017-132220,DJ-13510,2017-11-12,62.352,6,-10.9116,44
CA-2017-155621,KN-16450,2017-11-08,274.2,10,112.422,456
CA-2015-112823,RA-19945,2015-12-10,25.488,2,4.4604,350
CA-2016-158302,JB-16045,2016-12-08,10.584,3,3.4398,8
CA-2017-145779,DB-13615,2017-05-06,84.416,4,27.4352,267
US-2016-155173,JB-16045,2016-03-06,431.94,2,-71.99,462
US-2016-155173,JB-16045,2016-03-06,2.043,1,-1.4982,462
US-2016-155173,JB-16045,2016-03-06,68.238,3,-12.5103,462
CA-2015-169537,JH-15820,2015-09-03,7.5,2,3.6,16
CA-2015-144043,AB-10165,2015-05-10,46.688,4,-2.918,458
CA-2015-116512,MC-18100,2015-04-09,17.94,3,3.0498,100
CA-2015-101000,IG-15085,2015-04-09,370.14,3,144.3546,100
US-2016-164196,AS-10285,2016-11-11,2678.94,6,241.1046,245
CA-2017-169404,NC-18625,2017-04-09,37.896,4,-29.0536,139
CA-2017-169404,NC-18625,2017-04-09,65.584,2,23.7742,139
US-2016-119270,SW-20245,2016-03-12,19.98,2,8.991,115
US-2017-118535,DJ-13510,2017-02-11,20.7,2,9.936,210
CA-2016-158841,SE-20110,2016-02-02,8749.95,5,2799.984,412
CA-2016-158841,SE-20110,2016-02-02,36.4,8,18.2,412
CA-2016-158841,SE-20110,2016-02-02,18.69,7,7.1022,412
CA-2017-106824,AT-10735,2017-07-07,5.94,3,0.1188,176
CA-2016-143154,AS-10225,2016-12-02,165.6,3,-6.21,204
CA-2014-169061,AB-10150,2014-03-05,59.52,3,15.4752,463
CA-2014-169061,AB-10150,2014-03-05,479.97,3,177.5889,463
CA-2014-169061,AB-10150,2014-03-05,18.62,2,5.3998,463
CA-2014-169061,AB-10150,2014-03-05,49.632,6,16.7508,463
CA-2014-169061,AB-10150,2014-03-05,97.82,2,45.9754,463
CA-2015-102316,DH-13075,2015-03-01,15.984,2,1.1988,345
CA-2015-102316,DH-13075,2015-03-01,184.752,3,-20.7846,345
CA-2016-109400,NR-18550,2016-05-02,366.744,4,-110.0232,177
CA-2016-130400,SJ-20125,2016-03-08,8.856,9,-14.1696,152
CA-2016-130400,SJ-20125,2016-03-08,27.96,5,8.388,152
CA-2016-130400,SJ-20125,2016-03-08,146.352,3,49.3938,152
CA-2015-135853,CA-12775,2015-12-11,175.23,11,61.3305,231
CA-2015-135853,CA-12775,2015-12-11,125.99,1,31.4975,231
CA-2015-135853,CA-12775,2015-12-11,23.0,2,10.35,231
CA-2016-144645,NS-18640,2016-02-02,73.784,2,-77.4732,412
CA-2017-141614,NS-18640,2017-06-05,20.736,4,7.2576,365
CA-2016-132899,SF-20200,2016-04-07,3.64,2,0.9828,111
CA-2017-149720,EM-14065,2017-06-04,30.336,6,-17.4432,159
CA-2017-118003,DO-13645,2017-12-04,12.99,1,1.5588,300
CA-2017-118003,DO-13645,2017-12-04,182.22,3,45.555,300
CA-2017-118003,DO-13645,2017-12-04,302.94,3,18.1764,300
CA-2016-141887,MP-17470,2016-01-11,54.992,14,8.9362,149
US-2016-160206,MY-18295,2016-04-01,12.99,1,0.2598,71
CA-2017-137624,ME-17320,2017-11-10,241.424,2,-36.2136,189
CA-2015-157343,HD-14785,2015-06-07,18.312,4,-12.208,286
CA-2015-157343,HD-14785,2015-06-07,25.92,5,9.072,286
CA-2015-157343,HD-14785,2015-06-07,8.016,3,1.002,286
CA-2017-147354,KB-16315,2017-03-09,479.984,2,59.998,264
CA-2017-147354,KB-16315,2017-03-09,30.84,5,9.6375,264
CA-2014-137575,TB-21625,2014-08-06,199.98,2,83.9916,355
CA-2015-149566,GB-14530,2015-12-05,39.0,3,17.55,353
CA-2015-149566,GB-14530,2015-12-05,12.6,4,6.048,353
